recommender,userId,precision@5,recall@5,hit_rate@5,ndcg@5,precision@10,recall@10,hit_rate@10,ndcg@10,run_id,run_timestamp,run_label,candidate_mode,negatives_per_user,max_users,users_evaluated,positive_threshold,k_values,include_neumf,include_hybrid,hybrid_weights,diversity_weight,avg_candidates_per_user
hybrid_ranker,223,,,,,0.1,0.2,1.0,0.13120507751234178,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,223,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,223,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,223,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,223,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,252,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,252,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,252,0.2,0.14285714285714285,1.0,0.16958010263680806,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,252,,,,,0.1,0.14285714285714285,1.0,0.13743816645714543,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,252,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,252,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,252,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,252,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,252,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,252,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,252,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,252,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,252,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,252,,,,,0.1,0.14285714285714285,1.0,0.08671382849411972,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,255,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,255,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,255,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,255,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,255,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,255,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,255,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,255,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,255,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,255,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,255,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,255,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,255,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,255,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,268,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,268,,,,,0.1,0.14285714285714285,1.0,0.09162544430476362,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,268,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,268,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,268,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,268,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,268,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,268,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,268,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,268,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,268,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,268,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,268,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,268,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,301,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,301,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,301,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,301,,,,,0.1,0.07692307692307693,1.0,0.07336392209936006,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,301,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,301,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,301,0.2,0.07692307692307693,1.0,0.21398626473452756,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,301,,,,,0.1,0.07692307692307693,1.0,0.13886244387355456,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,301,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,301,,,,,0.1,0.07692307692307693,1.0,0.06362078819895173,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,301,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,301,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,301,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,301,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,307,0.6,0.03296703296703297,1.0,0.5296347172140421,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,307,,,,,0.3,0.03296703296703297,1.0,0.3436966913921455,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,307,0.2,0.01098901098901099,1.0,0.13120507751234178,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,307,,,,,0.1,0.01098901098901099,1.0,0.08514311764162101,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,307,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,307,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,307,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,307,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,307,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,307,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,307,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,307,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,307,0.4,0.02197802197802198,1.0,0.36005461457723403,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_ranking_model,307,,,,,0.2,0.02197802197802198,1.0,0.23365080824310536,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,312,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
popularity_bayes,312,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,312,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
genre_personalized_popularity,312,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,312,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
random,312,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,312,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
item_item_knn,312,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,312,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
hybrid_ranker,312,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,312,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
neumf_rating_model,312,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_full_catalog_smoke_full_catalog_20260604_192753,2026-06-04 19:27:53,ranking_neumf_full_catalog_smoke,full_catalog,all_unseen,25,25,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,9598.6
